Trending 20																												
Date	Trend20 Open Interest Total	Trend20 Reportable Positions Net	Trend20 Reportable Positions Long	Trend20 Reportable Positions Short	Trend20 Prod_Merc_Positions Total	Trend20 Prod_Merc_Positions Net	Trend20 Prod_Merc_Positions Long	Trend20 Prod_Merc_Positions Short	Trend20 Swap_Positions Total	Trend20 Swap_Positions Net	Trend20 Swap_Positions Long	Trend20 Swap_Positions Short	Trend20 Swap_Positions Spread	Trend20 M_Money_Positions Total	Trend20 M_Money_Positions Net	Trend20 M_Money_Positions Long	Trend20 M_Money_Positions Short	Trend20 M_Money_Positions Spread	Trend20 Other_Rept_Positions Total	Trend20 Other_Rept_Positions Net	Trend20 Other_Rept_Positions Long	Trend20 Other_Rept_Positions Short	Trend20 Other_Rept_Positions Spread	Trend20 NonRept_Positions Total	Trend20 NonRept_Positions Net	Trend20 NonRept_Positions Long	Trend20 NonRept_Positions Short	Net
12.03.2019	0,0963073	-0,1196302	-0,1515945	-0,1190283	-0,6245632	-0,6615433	0,0322457	-0,8921551	-0,4736698	-0,4765925	-0,5288194	0,0025685	-0,0866967	0,3846557	0,0594998	0,3081395	0,2748084	0,0068589	-0,2373682	-0,4876077	-0,4443063	-0,0282882	-0,0007969	0,2052934	-0,1196302	0,2130549	0,1265630	5
19.03.2019	-0,0251677	-0,3046825	-0,0603004	-0,0329126	-0,5564410	-0,6750387	0,0927289	-0,8922565	-0,4451171	-0,5221241	-0,5914534	-0,0508279	-0,0209043	0,4196167	0,1404719	0,1808645	0,3508933	0,0102386	-0,1719536	-0,3273144	-0,3046451	-0,0149872	-0,0008896	-0,2357806	-0,3046825	0,3117392	-0,0616734	4
26.03.2019	-0,0184948	-0,3588620	-0,0012969	-0,0105887	-0,5055995	-0,7207841	0,2124845	-0,8880714	-0,3577489	-0,5143837	-0,5958293	-0,0796731	-0,0159366	0,5500272	0,2663049	0,0529938	0,4618985	0,1246666	-0,0844065	-0,2135846	-0,1928300	-0,0025443	-0,0044951	0,4274342	-0,3588620	0,4756694	0,1959075	2
02.04.2019	0,3174906	-0,4162745	-0,2363700	0,2792254	-0,4241808	-0,7363487	0,3463999	-0,8694715	-0,3141123	-0,5304435	-0,6086754	-0,0758570	0,3210030	0,6650691	0,3677080	0,0000848	0,5176001	0,3283115	-0,0128908	-0,0918366	-0,0818593	-0,0000638	-0,0479705	0,5872522	-0,4162745	0,6245428	0,3239212	2
09.04.2019	-0,5115875	-0,3970028	-0,4450568	-0,4649941	-0,3382370	-0,7155250	0,3644783	-0,8402734	-0,2511807	-0,5363927	-0,6149739	-0,0784627	0,4658527	0,6524998	0,4091526	-0,0562229	0,4898054	0,4809006	-0,0018735	-0,0060533	-0,0030636	-0,0050152	-0,0142058	0,6389977	-0,3970028	0,6593157	0,3907299	4
16.04.2019	0,6616090	-0,4523109	0,5979752	0,6099416	-0,2619149	-0,7256086	0,4393957	-0,8382735	-0,2084577	-0,5128379	-0,5773797	-0,0244392	0,4171416	0,6453368	0,5261655	-0,2394258	0,5476908	0,5031993	0,1656739	0,0896755	0,2493330	0,0896354	-0,0044723	0,7235809	-0,4523109	0,7469419	0,4473647	8
23.04.2019	0,7069121	-0,4081569	0,6525663	0,6512765	-0,1937377	-0,8073968	0,6611686	-0,8453172	-0,2280758	-0,4385374	-0,5046462	0,0226275	0,3088387	0,6784409	0,6462196	-0,4606570	0,6262789	0,5347138	0,1730301	0,0706420	0,2671916	0,1788275	0,0002469	0,7285541	-0,4081569	0,7287476	0,4880648	13
30.04.2019	0,6334681	-0,4011992	0,5966960	0,6021833	-0,1718691	-0,8447402	0,7478148	-0,8541404	-0,2715750	-0,3490995	-0,4200508	0,0436820	0,1987784	0,6942818	0,7193549	-0,6337296	0,6754926	0,5483332	0,1019582	0,0996699	0,3032389	0,1580445	-0,0243103	0,5446579	-0,4011992	0,5999242	0,2697763	17
07.05.2019	0,5429592	-0,3528984	0,5193619	0,5290427	-0,2604429	-0,8627218	0,7245299	-0,8833000	-0,2851588	-0,2856831	-0,3546436	0,0555727	0,1259477	0,7020809	0,7613737	-0,7462638	0,7028163	0,5552964	0,0398476	0,1477349	0,3424844	-0,0929986	-0,1144388	0,3620247	-0,3528984	0,4634053	0,1127996	15
14.05.2019	0,5243702	-0,3115471	0,5172809	0,5234804	-0,3479035	-0,8322288	0,6590673	-0,8709298	0,1032923	-0,2216496	-0,2630519	0,0175162	0,1187642	0,7081995	0,7432051	-0,7108643	0,6888049	0,5755642	0,0152344	0,1591073	0,3413995	0,0569169	-0,1646727	0,1808722	-0,3115471	0,3006107	0,0165901	10
21.05.2019	0,2860392	0,1637104	0,3048603	0,3082212	-0,4260608	-0,7129706	-0,4331998	-0,8274544	0,0685131	-0,1805418	-0,2011998	0,0016423	0,0753167	0,5935223	0,5732573	-0,6388249	0,5021092	0,5580492	-0,0423875	-0,0826475	-0,1655701	0,0203866	-0,3163798	-0,0187642	0,1637104	-0,0741981	-0,0068730	0
28.05.2019	0,0834276	-0,1195204	0,1048843	0,1170003	-0,4171986	-0,5459034	0,2641702	-0,7236339	-0,0923413	-0,1540534	-0,1552997	0,0023783	0,0155179	0,3905389	0,3752898	-0,6434007	-0,2742845	0,5233032	-0,1005308	-0,0267338	-0,0829154	0,0448747	-0,4281235	-0,0149477	-0,1195204	-0,0015798	-0,0983458	0
04.06.2019	-0,0005226	-0,0558375	-0,0048618	-0,0097759	-0,5044942	-0,3523467	0,0782872	-0,6143370	-0,1166004	-0,1184416	-0,1124770	0,0056677	-0,0004882	-0,1685720	-0,1544398	-0,6065341	-0,0643120	0,5349186	-0,2187335	-0,0102494	-0,0000592	0,0926522	-0,4562292	-0,1233974	-0,0558375	-0,0368265	-0,2378835	0
11.06.2019	-0,0786668	0,0001306	-0,0571843	-0,0464328	0,4749517	-0,1334776	0,0032161	-0,3407390	-0,2133355	-0,1370561	-0,1344830	0,0042548	-0,0187849	-0,0129595	-0,0149401	-0,4461778	-0,0003097	0,3881677	-0,3598109	-0,0604513	-0,0315404	0,1265317	-0,5295281	-0,2522002	0,0001306	-0,1601031	-0,2952977	0
18.06.2019	-0,2432564	0,0160486	-0,1992583	-0,1805190	-0,5290295	0,0020864	-0,0719629	0,0949671	-0,2441166	-0,2268911	-0,1846456	0,0489336	-0,0308114	-0,0193496	-0,0320492	0,1329668	-0,0744393	0,2246285	-0,3267568	-0,1463576	-0,0829477	0,2081449	-0,4971344	-0,4771283	0,0160486	-0,3651006	-0,4632487	-2
25.06.2019	-0,3940006	0,0828176	-0,3420288	-0,3291977	-0,4919636	0,0409709	-0,2246861	-0,0048408	-0,2762847	-0,3124072	-0,2570934	-0,0665796	-0,0358315	-0,1433790	-0,1528170	-0,0223464	-0,2152263	-0,0445322	-0,4056235	-0,2404304	-0,1735071	0,2779110	-0,5275528	-0,6713927	0,0828176	-0,5715385	-0,5849763	-2
02.07.2019	-0,5192544	0,2232899	-0,4648583	-0,4612561	-0,5108796	0,2386927	-0,4828001	0,0449307	-0,2753756	-0,3572895	-0,2421842	-0,1882103	-0,0597591	-0,3173424	-0,3678448	0,0368494	-0,4164923	-0,0026137	-0,5030389	-0,3242791	-0,2858784	0,2736127	-0,5407980	-0,8223289	0,2232899	-0,7595130	-0,6702017	0
09.07.2019	-0,6429384	0,4548988	-0,5898102	-0,5960133	-0,5574442	0,4813385	-0,7056408	-0,1767773	-0,2413807	-0,3041367	-0,1642030	-0,3566187	-0,0925522	-0,5292294	-0,5866024	0,1619879	-0,6243372	-0,0772700	-0,5377241	-0,4233318	-0,4285407	0,2607082	-0,4660529	-0,8890322	0,4548988	-0,8835336	-0,6475560	1
16.07.2019	-0,7164975	0,6768064	-0,6644965	-0,6797651	-0,5548870	0,6562513	-0,7951802	0,3476210	-0,1174291	-0,1446243	-0,0349133	0,4259553	0,1463563	-0,6888984	-0,6842073	-0,1378107	-0,7248468	-0,2418651	-0,5038149	-0,4397983	-0,4729104	-0,2064552	-0,3327589	-0,9136340	0,6768064	-0,9550407	-0,6264804	1
23.07.2019	-0,8211621	0,8087668	-0,7847295	-0,8018908	-0,5786146	0,7205195	-0,8518751	0,3575059	0,0404331	-0,0121310	-0,0360858	0,2595025	0,1983990	-0,8089642	-0,7248575	-0,0456262	-0,7780374	-0,4761535	-0,4908651	-0,5598793	-0,6125147	0,2546988	-0,1826160	-0,8964139	0,8087668	-0,9602022	-0,5586711	5
30.07.2019	-0,8682641	0,8111457	-0,8432278	-0,8538806	-0,6342928	0,7393930	-0,8802461	0,3453984	0,0129485	-0,0014247	0,1016107	0,1703893	0,1319974	-0,8531678	-0,7369242	-0,0424798	-0,7895173	-0,6524783	-0,4915611	-0,6031284	-0,6649875	-0,2519113	-0,1249291	-0,8805437	0,8111457	-0,9539667	-0,5113989	4
06.08.2019	-0,8367878	0,8176653	-0,8113832	-0,8231259	-0,6516187	0,7251849	-0,8803360	0,3093542	0,0008356	0,0024424	0,0265338	0,1169333	0,0320523	-0,8548017	-0,7192798	-0,0221755	-0,7793833	-0,6754606	-0,3296766	-0,5649317	-0,6133326	0,2600649	0,0047986	-0,8445959	0,8176653	-0,9331710	-0,4892484	7
13.08.2019	-0,8184420	0,8207756	-0,7915985	-0,8024533	-0,6401623	0,6689112	-0,8420866	0,2542733	-0,0487140	-0,0814272	-0,0503451	0,0623571	-0,0420331	-0,8411228	-0,6776633	-0,0044228	-0,7511744	-0,6662484	0,1739411	-0,5115091	-0,5560805	0,2279549	0,0181048	-0,8454234	0,8207756	-0,9263411	-0,5473547	9
20.08.2019	-0,7888494	0,8313352	-0,7576252	-0,7739779	-0,5844282	0,6039050	-0,7706497	0,2236948	-0,0982759	-0,0251204	-0,0495551	-0,0000234	-0,0640511	-0,8279936	-0,6249320	-0,0054811	-0,7224756	-0,6375200	-0,0873492	-0,4877973	-0,5490000	0,1869051	0,1219689	-0,8302446	0,8313352	-0,9228045	-0,4883229	14
27.08.2019	-0,7816974	0,8701281	-0,7496239	-0,7687575	-0,5863993	0,5722225	-0,7532392	-0,1915513	-0,1676516	-0,0136537	-0,0873964	0,0296053	-0,1000200	-0,8026026	-0,5847945	-0,0224513	-0,6940547	-0,5988104	-0,0959382	-0,4096071	-0,5310353	0,0674595	0,1871452	-0,8315789	0,8701281	-0,9230179	-0,4338484	12
03.09.2019	-0,7919886	0,8761360	-0,7658260	-0,7843268	-0,5926231	0,4814924	-0,7369459	-0,0815466	-0,2344408	0,0008836	0,0495408	0,0616916	-0,1540210	-0,7697433	-0,4830193	-0,0993089	-0,6244063	-0,5672363	-0,1532443	-0,2969041	-0,4568625	-0,0088527	-0,0933054	-0,8489701	0,8761360	-0,9218116	-0,4285020	19
10.09.2019	-0,7787110	0,8679932	-0,7531476	-0,7720278	-0,6143336	0,3701695	-0,7077648	-0,0125498	-0,3053034	-0,0098422	-0,0964458	0,0596047	-0,2004195	-0,6817448	-0,3856999	-0,1396377	-0,5260609	-0,5175511	-0,1771474	-0,2093364	-0,4008522	-0,0015057	-0,0569099	-0,8686478	0,8679932	-0,9241354	-0,4312647	11
17.09.2019	-0,7606930	0,8527138	-0,7323475	-0,7515742	-0,6405311	0,2561779	-0,6741383	0,0039607	-0,3694666	-0,0166474	-0,1301488	0,0781732	-0,2462421	-0,5923283	-0,2780761	0,1551142	-0,4113748	-0,5080112	-0,1724019	-0,1126664	-0,3477150	-0,0448669	0,0961319	-0,8714194	0,8527138	-0,9224417	-0,4311774	8
24.09.2019	-0,7333975	0,7724864	-0,7038193	-0,7200089	-0,6810319	0,1233893	-0,6361651	-0,0815381	-0,4155416	-0,0137507	-0,1328604	0,1012502	-0,2873083	-0,4853612	-0,1377819	-0,2977763	-0,2761116	-0,4467435	-0,1962633	-0,0169200	-0,2742837	-0,1737160	0,0979899	-0,8693253	0,7724864	-0,9091623	-0,4732458	12
01.10.2019	-0,6658524	0,7068541	-0,6290081	-0,6453068	-0,7293079	0,0182710	-0,5609902	-0,2555968	-0,4589795	-0,0101233	-0,1800328	-0,2036140	-0,2938430	-0,3320076	-0,0224203	-0,4287651	-0,1337806	-0,2700828	-0,2089367	-0,0154075	-0,1974912	-0,3440922	-0,0781130	-0,8690529	0,7068541	-0,9105807	-0,5117825	8
08.10.2019	-0,5491722	0,5906621	-0,4991804	-0,5190771	-0,7044862	0,0345964	-0,4198937	-0,4485677	-0,3643227	0,0009745	-0,1208649	-0,1896523	-0,2075353	-0,1318533	-0,0406373	-0,5086806	-0,0085942	-0,0687339	-0,2272949	-0,1787934	-0,1886523	-0,5417305	0,1044889	-0,8360176	0,5906621	-0,8750469	-0,5077553	6
15.10.2019	-0,3399946	0,4276304	-0,2770252	-0,2968479	-0,6921328	0,1886789	-0,2767833	-0,6011286	0,1360202	0,0012797	0,0532362	-0,0775874	0,0740326	-0,0096023	-0,2108440	-0,4975537	-0,0378013	0,0009549	-0,3378231	-0,2036313	-0,2186905	-0,6715214	0,0719626	-0,8380769	0,4276304	-0,8440335	-0,5739797	4
22.10.2019	-0,1258077	0,2454644	-0,0799497	-0,0929431	-0,6111393	0,3062465	-0,1805833	0,6084463	0,0400074	-0,0718941	-0,1176741	0,0000359	0,0127156	-0,0400191	-0,2668856	0,3494103	-0,1356873	-0,0981448	-0,3628443	-0,1262168	-0,2602711	-0,6679298	0,0871168	-0,7343851	0,2454644	-0,6893708	-0,6038851	1
29.10.2019	-0,0072406	0,1127619	-0,0000248	-0,0003826	-0,4992604	0,4917326	-0,0629386	-0,6129031	0,0003881	-0,1736816	-0,1691951	0,0283909	0,0034216	-0,2158111	0,3648283	-0,4267718	-0,1933736	0,4006028	-0,3595933	0,0829382	-0,3632231	-0,7139493	0,2169872	-0,6435740	0,1127619	-0,5719976	-0,6017200	1
05.11.2019	-0,0329006	0,0315369	-0,0728220	-0,0611219	-0,3255175	-0,5570021	-0,0002588	-0,4961771	0,0179345	0,1076079	0,0277479	-0,0860819	0,0200190	-0,4166693	-0,3832633	-0,4357223	-0,2095016	0,6229740	-0,3701181	0,0283329	-0,4630177	-0,7022303	0,2708732	-0,5404162	0,0315369	-0,4440448	-0,5371441	1
12.11.2019	0,2547700	0,0002355	0,3320735	0,3190348	-0,1142280	-0,5078226	0,1035759	-0,3159323	0,0720132	0,1948429	0,0000432	0,4076159	0,0319996	0,6078075	-0,2893884	-0,3384928	0,1644535	0,7682362	-0,2824247	0,0002020	-0,4792278	-0,6540325	0,3784014	-0,3650922	0,0002355	-0,2965763	-0,3658521	1
19.11.2019	0,2838160	0,0080065	0,3461143	0,3278169	-0,0038836	-0,4410433	0,3250016	-0,1514017	0,0681257	-0,1924584	0,0159001	0,5822591	0,0053839	0,5521433	-0,1990812	-0,2300561	0,1132517	0,6743589	-0,3461123	0,0188433	-0,5526683	-0,6314695	0,2920139	0,1678842	0,0080065	-0,1822276	0,1128316	1
26.11.2019	-0,1257166	0,0036590	-0,1595573	-0,1495172	-0,0104262	-0,1710555	0,2063297	-0,0231633	0,0451584	0,0027878	0,1380953	0,6341196	-0,0189772	0,4053352	-0,0631985	-0,0879193	0,0304010	0,5324672	-0,4984195	0,0491164	-0,6553126	-0,6551911	0,1364263	-0,1233209	0,0036590	-0,1332932	-0,0842062	0
03.12.2019	-0,0500919	0,0001206	-0,0655718	-0,0635478	0,0460213	0,0070241	0,0810547	0,0093809	-0,0358353	0,0327246	0,3103743	0,6831233	-0,0824676	0,3378759	0,0019474	0,0181109	0,0001282	0,4095983	-0,6163806	-0,1347321	-0,7673300	-0,6665218	0,0498966	-0,0820190	0,0001206	-0,0735428	-0,0658787	0
10.12.2019	-0,0241604	-0,0387445	-0,0302057	-0,0335973	0,0815460	0,0509360	0,0122328	0,0922955	-0,0564300	0,1917604	0,4987225	0,6627105	-0,1148516	0,3068925	0,0454495	0,1307322	0,0043204	0,3242075	-0,6943923	0,1126161	-0,7956608	-0,7080126	-0,0061729	-0,0507597	-0,0387445	-0,0203502	-0,0700708	0
17.12.2019	0,0395130	0,0186620	0,0416516	0,0439514	0,1139495	0,2046255	-0,0062785	0,2051031	-0,1222015	0,3605547	0,6294051	0,6835164	-0,1150811	0,3142457	0,1530420	0,2359474	0,0282420	0,2945396	-0,6833809	0,0928445	-0,7208066	-0,6659090	-0,0032917	-0,0002098	0,0186620	-0,0024266	0,0038243	0
24.12.2019	0,0638813	-0,0219969	0,0610976	0,0638340	0,2111768	0,4382859	-0,0310369	0,4012207	-0,2849263	0,4655272	0,7019032	0,7002254	-0,0728869	0,3147488	0,3336905	0,3935012	0,0635693	0,2332916	-0,7266208	-0,0881232	-0,7092791	-0,6578962	-0,0438992	-0,0282172	-0,0219969	-0,0624858	-0,0064300	0
31.12.2019	0,1759136	0,0027841	0,1597395	0,1578642	0,3401244	0,6034697	-0,0281330	0,5648893	0,5678221	0,5359753	0,7549185	0,7302318	-0,0152679	0,3369051	0,4989314	0,5054054	0,1029213	0,2075620	-0,7080718	-0,0842282	-0,6662501	-0,6144010	-0,0689483	0,2799898	0,0027841	0,3611157	0,1589653	-2
07.01.2020	0,3016366	0,0034709	0,2798938	0,2739934	0,5024738	0,7057355	-0,0078885	0,7125331	0,6016050	0,5706639	0,7829577	0,7477568	-0,0138396	0,3654397	-0,6341765	0,5848754	0,0972548	0,1938834	-0,6001330	0,0962725	-0,5934273	-0,5337886	-0,0079648	0,4778252	0,0034709	0,5538466	0,3122683	0
14.01.2020	0,4398706	0,0622350	0,4195422	0,4092440	0,7571276	0,7446077	0,0123546	0,8569573	0,6329163	0,5786405	0,7861700	0,7481429	0,0019452	0,3874400	0,7011073	0,6215412	0,0483182	0,2262664	-0,3182323	-0,1187139	-0,4940349	-0,3925870	0,0535739	0,6689651	0,0622350	0,6876588	0,5340269	-6
21.01.2020	0,4828223	0,2612192	0,4664123	0,4546840	0,8707325	0,8423419	0,0214475	0,9587671	0,6300804	0,6121340	0,8160360	0,7482363	0,0127374	0,4209269	-0,8006309	0,6763414	0,0168492	0,2571678	0,0915688	-0,1269209	-0,3968369	-0,2151256	0,1296845	0,7148993	0,2612192	0,7039916	0,6502474	-9
28.01.2020	0,5231314	0,3703093	0,5076418	0,4956480	0,8607742	0,8569121	0,0055643	0,9607951	0,6461462	0,7265794	0,8931453	0,7795716	0,0568674	0,4784730	-0,8026162	0,7005037	0,0069364	0,2920896	0,0042654	-0,1629933	-0,3425446	0,0296018	0,1719548	0,7643501	0,3703093	0,7469007	0,7175655	-6
04.02.2020	0,5725995	0,5136446	0,5600618	0,5473132	0,8608643	0,8850640	0,0007283	0,9666210	0,6540245	0,7610202	0,9138557	0,8152046	0,1078803	0,5695595	-0,8256374	0,7755083	0,0591854	0,3545586	0,0181869	-0,1732297	-0,2635492	0,0020899	0,2161860	0,7828312	0,5136446	0,7573892	0,7554103	-2
11.02.2020	0,5961719	0,6255853	0,5850434	0,5685624	0,8462951	0,9026565	0,0204871	0,9625552	0,6263920	0,7755396	0,9213364	0,8060271	-0,2027987	0,6280031	-0,8415551	0,8415788	0,1695587	0,3673704	0,0703604	-0,1649827	-0,1765936	0,0370856	0,2355808	0,7924558	0,6255853	0,7603503	0,7762140	0
18.02.2020	0,6147690	0,6900516	0,6036655	0,5852368	0,8506086	0,9140008	-0,1227639	0,9627736	0,5989391	0,7496713	0,9149530	0,8274983	-0,2838428	0,6768614	-0,8364260	0,8725600	-0,2764057	0,3843001	0,1334111	-0,1110675	-0,0860776	0,0423673	0,2745963	0,8108636	0,6900516	0,7732418	0,8020685	-6
25.02.2020	0,5820629	0,7563649	0,5752201	0,5502869	0,7651340	0,8684459	-0,2044611	0,9035776	0,5012066	0,7088544	0,8802061	0,8099514	-0,3849516	0,7029752	-0,8208475	0,8747748	-0,4156706	0,3908473	0,1558070	-0,0950939	-0,0385181	0,0675913	0,2432094	0,7684281	0,7563649	0,6497250	0,7925656	0
03.03.2020	0,4844779	0,7659124	0,4807443	0,4506317	0,4862391	0,6867021	-0,1956524	0,6692906	0,4338093	0,6162489	0,8107561	0,7966846	-0,3750920	0,6363247	-0,6410023	0,7067803	-0,5113777	0,4051980	0,1064729	0,0607719	0,0210395	-0,0462697	0,1624521	0,6818283	0,7659124	0,4923854	0,7391551	0
10.03.2020	0,4260500	0,6951110	0,4303680	0,4037901	0,2420466	0,5171449	-0,2034660	0,4435564	0,4417586	0,4399253	0,6514079	0,7467773	-0,2130506	0,5704002	-0,4754384	0,5515990	0,4762826	0,4533714	-0,0981622	0,0549904	0,0062423	-0,0577762	0,1249290	0,4997142	0,6951110	-0,2782222	0,5876124	0
17.03.2020	-0,2980242	0,5963295	-0,3066263	-0,2846224	-0,0318058	-0,2333246	-0,2306917	-0,1357900	-0,2898487	0,1806054	0,3039884	-0,3954439	-0,0476775	-0,3555359	-0,2639467	-0,2693047	0,2024535	0,4355312	0,1647648	0,0479862	0,0200770	-0,1844211	-0,1076960	-0,2902595	0,5963295	-0,1081441	0,3934209	3
24.03.2020	-0,1392666	0,4259768	-0,1451448	-0,1309839	-0,0007414	0,1226067	-0,2095467	0,0454728	-0,1122285	-0,0074725	-0,0670014	0,2951847	-0,0045847	-0,1148132	0,1933957	-0,0809354	-0,0004154	-0,3078452	-0,2141367	0,0188637	0,1021765	0,2566957	-0,0774229	-0,1391644	0,4259768	-0,0301690	0,2181758	-2
31.03.2020	-0,0619263	0,2427262	-0,0634723	-0,0565568	0,0050667	0,0743245	-0,0742256	0,0351684	-0,0740674	-0,0132742	0,0030699	0,1989063	-0,0235239	-0,0142382	0,1688634	0,0114594	-0,0854572	-0,1584463	-0,2381878	0,0293224	0,1407773	0,3576495	-0,0531814	0,0847445	0,2427262	0,0221719	0,1291517	-6
07.04.2020	-0,0181062	-0,1182485	-0,0179428	-0,0151286	0,0188109	0,0193899	-0,0001912	0,0216753	-0,0438346	0,0653067	0,0082060	0,1194904	-0,1075478	-0,0042026	-0,1085475	-0,0040634	-0,1969720	-0,0505514	-0,2804984	-0,0473928	0,1817799	0,4944576	-0,0408210	0,0491226	-0,1182485	0,0158912	-0,0708126	0
14.04.2020	0,0000812	-0,0841056	0,0000430	0,0000439	0,0465996	0,0018814	0,2166059	0,0113805	0,0065308	-0,1357162	0,0476378	0,0572708	0,1012233	-0,0570396	0,0414473	-0,0515341	-0,2855544	-0,0002872	0,3283528	-0,0317094	0,2997368	0,5542748	0,0341437	0,0248615	-0,0841056	0,0041635	0,0409833	0
21.04.2020	0,0319490	0,0254800	0,0332124	0,0387206	0,0645895	0,0077488	0,2909818	0,0133308	0,0083524	0,0463310	0,0231472	0,0077704	-0,0000805	-0,1699600	0,0071459	-0,1406288	-0,3985722	-0,0478414	0,2285898	-0,0167728	0,2762419	0,4930540	0,0048573	0,0003179	0,0254800	0,0036843	0,0035948	1
28.04.2020	-0,1456703	0,0066358	-0,1483479	-0,1564919	0,0597656	-0,0483583	0,3392552	0,0025095	0,0461121	0,0509118	0,0122048	0,0399188	-0,0609223	-0,3121561	0,0010091	-0,2362594	-0,4897154	-0,1902901	0,0731755	-0,0426246	0,1648834	0,4800849	-0,0172441	-0,0403864	0,0066358	-0,0536538	-0,0309565	4
05.05.2020	-0,3070328	-0,0901834	-0,3091550	-0,3167098	0,0383013	-0,1425237	0,3916597	0,0040731	0,0462774	0,0104474	0,0010308	0,0776734	-0,1866502	-0,4524771	-0,0677753	-0,3694763	-0,4967700	-0,3569085	0,0047208	-0,0305771	0,1711726	0,4711104	-0,1125968	-0,1733660	-0,0901834	-0,1728272	-0,1619060	5
12.05.2020	-0,4635536	0,1552931	-0,4634607	-0,4734592	0,0300306	-0,1985905	0,4120530	0,0152161	0,0225869	0,0010510	0,0297742	0,1413088	-0,3399887	-0,5671961	-0,1402751	-0,4619429	-0,5298377	-0,5031465	0,0092659	-0,0394779	0,2583206	0,4920559	-0,3148206	-0,3168104	0,1552931	-0,3237561	-0,2930963	6
19.05.2020	-0,5945967	-0,3275564	-0,5939489	-0,5991340	0,0340785	-0,3167054	0,4752273	-0,0441891	0,0042114	0,0526686	0,0975469	0,1575218	-0,4594645	-0,6500400	-0,3131081	-0,5661747	0,4188423	-0,6379229	0,0684435	-0,0476535	0,3159958	0,5030558	-0,5321101	-0,4671136	-0,3275564	-0,4296618	-0,4629354	8
26.05.2020	-0,6855647	-0,4423890	-0,6839604	-0,6866817	0,0957614	-0,3861056	0,5892945	0,0278131	0,0000545	0,1267494	0,1607971	0,1607335	-0,5349618	-0,7087837	-0,4533441	-0,6400454	-0,3302731	-0,7484969	0,3023184	-0,0128810	0,3817428	0,4866507	-0,7875332	-0,5693302	-0,4423890	-0,5101292	-0,5758238	8
02.06.2020	-0,6989127	-0,5902627	-0,6948958	-0,6896247	0,1355738	-0,3904606	0,6563488	0,0158830	0,0131098	0,2307435	0,2375487	0,1461868	-0,5497692	-0,7131105	-0,5881208	-0,6731963	-0,2132939	-0,8104830	0,2905619	0,0059772	0,4713527	0,4894525	-0,8980630	-0,6744805	-0,5902627	-0,5685733	-0,7012049	9
09.06.2020	-0,6684542	-0,7337155	-0,6643236	-0,6519573	-0,0814365	-0,4092474	0,5689690	-0,0344240	0,0474134	0,2891042	0,2832993	-0,1205544	-0,5141174	-0,6775505	-0,6947631	-0,6809819	-0,0851709	-0,8217989	0,0602938	0,1041013	0,5490278	0,4984288	-0,8955285	-0,7068383	-0,7337155	-0,5462803	-0,7641283	10
16.06.2020	-0,5388112	-0,6295028	-0,5257121	-0,5135709	0,1286041	-0,3971952	0,6255459	-0,0169675	0,0869692	0,3385871	0,3236434	-0,1069354	-0,4807484	-0,5933849	-0,7360717	-0,6546607	-0,0121254	-0,7586390	0,0250568	-0,2351509	0,6139648	0,5373978	-0,7583825	-0,6942097	-0,6295028	-0,5522177	-0,7352856	13
23.06.2020	-0,3601945	-0,6566577	-0,3434060	-0,3238846	0,1682021	-0,4261256	0,6719220	-0,0135476	0,1812069	0,4390982	0,4195017	-0,1259850	-0,4688574	-0,4659568	-0,7581095	-0,6207953	0,0221255	-0,6627137	0,1640800	0,2862721	0,6376340	0,6572435	-0,5869346	-0,6535945	-0,6566577	-0,4901708	-0,7082469	15
30.06.2020	-0,2286636	-0,6120566	-0,2072054	-0,1859213	0,2463529	-0,4093517	0,7082427	-0,0014677	0,2791744	0,5713772	0,5165411	-0,0618765	-0,4271168	-0,3319416	-0,7724051	-0,5697764	0,1145135	-0,5491927	0,2609559	0,3167934	0,6692309	0,6820079	-0,5398151	-0,6348823	-0,6120566	-0,4718374	-0,6859737	16
